YJL074C	SMC3	Stability of MiniChromosomes	9.2	hr	-0.67	0.18	0.15	38.31	0.53	1230	87.02	0.05	141316.7
YJL076W	NET1	Nucleolar silencing Establishing factor and Telophase regulator	11.8	hr	-0.93	0.15	0.1	55.8	0.48	1189	61.52	0.03	128533.6
YJL080C	SCP160	S. cerevisiae protein involved in the Control of Ploidy	12.1	hr	-0.46	0.33	0.38	41.12	0.66	1222	84.71	0.05	134788.8
YJL081C	ARP4	Actin-Related Protein	7.1	hr	-0.49	0.13	0.05	45.85	0.46	489	77.5	0.09	54821.3
YJL082W	IML2	Increased Minichromosome Loss	7.9	hr	-0.28	0.17	0.16	41.16	0.5	731	85.79	0.09	82531.5
YJL084C	ALY2	Arrestin-Like Yeast protein	7.5	hr	-0.73	0.13	0.02	56.0	0.43	1046	70.96	0.07	117207.5
YJL085W	EXO70	EXOcyst	10.7	hr	-0.42	0.16	0.08	44.43	0.48	623	88.01	0.08	71294.2
YJL087C	TRL1	tRNA Ligase	9.3	hr	-0.52	0.16	0.02	32.25	0.46	827	79.15	0.1	95342.1
YJL088W	ARG3	ARGinine requiring	10000.0	hr	-0.15	0.2	0.13	40.7	0.52	338	83.63	0.09	37839.6
YJL092W	SRS2	Suppressor of Rad Six	5.5	hr	-0.58	0.13	0.01	47.73	0.44	1174	82.56	0.07	134321.7
YJL094C	KHA1	K/H ion Antiporter	1.6	hr	0.33	0.13	0.03	34.79	0.45	873	109.6	0.1	97097.5
YJL095W	BCK1	Bypass of C Kinase	10.3	hr	-0.72	0.12	-0.03	51.53	0.41	1478	63.32	0.07	164246.6
YJL097W	PHS1	PTPLA Homolog involved in Sphingolipid biosynthesis 1	7.0	hr	0.79	0.18	0.27	39.14	0.57	217	129.47	0.14	24526.9
YJL098W	SAP185	Sit4 Associated Protein	4.4	hr	-0.75	0.15	0.02	47.35	0.45	1058	72.69	0.08	121270.8
YJL099W	CHS6	CHitin Synthase-related	4.9	hr	-0.23	0.12	-0.01	45.16	0.43	746	91.99	0.1	86030.1
YJL101C	GSH1	glutathione (GSH)	8.3	hr	-0.51	0.14	0.0	41.92	0.43	678	71.66	0.12	78241.2
YJL102W	MEF2	Mitochondrial Elongation Factor	13.7	hr	-0.29	0.13	0.01	37.0	0.44	819	92.11	0.07	91278.1
YJL109C	UTP10	U Three Protein	8.6	hr	0.06	0.17	0.14	40.12	0.51	1769	108.27	0.08	200069.9
YJL110C	GZF3	Gata Zinc Finger protein	2.3	hr	-0.78	0.1	-0.02	48.64	0.41	551	65.85	0.04	60537.8
YJL111W	CCT7	Chaperonin Containing TCP-1	10.8	hr	-0.09	0.19	0.15	28.86	0.52	550	94.18	0.05	59725.2
YJL112W	MDV1	Mitochondrial DiVision	7.3	hr	-0.58	0.12	-0.01	41.78	0.42	714	77.07	0.08	80016.0
YJL115W	ASF1	Anti-Silencing Function	11.0	hr	-1.08	0.14	0.03	74.9	0.46	279	64.52	0.06	31533.1
YJL117W	PHO86	PHOsphate metabolism	9.1	hr	0.0	0.19	0.22	28.51	0.55	311	101.79	0.09	34895.1
YJL121C	RPE1	Ribulose 5-Phosphate Epimerase	10.9	hr	-0.03	0.3	0.36	37.2	0.64	238	82.84	0.07	25961.4
YJL122W	ALB1	Arx1 Little Brother	5.5	hr	-0.76	0.21	0.28	43.46	0.58	175	78.44	0.03	19301.4
YJL123C	MTC1	Maintenance of Telomere Capping	8.4	hr	-0.95	0.15	0.06	49.63	0.48	478	65.74	0.06	53431.5
YJL124C	LSM1	Like SM	16.7	hr	-0.83	0.16	0.09	44.26	0.5	172	61.89	0.1	20304.2
YJL125C	GCD14	General Control Nonderepressible	9.3	hr	-0.6	0.14	0.04	40.93	0.46	383	69.34	0.09	43920.2
YJL126W	NIT2	NITrilase superfamily	7.3	hr	-0.33	0.12	0.0	50.38	0.42	307	93.22	0.06	34690.2
YJL128C	PBS2	Polymyxin B Sensitivity	9.7	hr	-0.54	0.14	0.1	55.45	0.48	668	75.88	0.05	72731.9
YJL130C	URA2	URAcil requiring	7.8	hr	-0.13	0.29	0.34	39.22	0.63	2214	90.36	0.08	244996.8
YJL131C	AIM23	Altered Inheritance rate of Mitochondria	7.6	hr	-0.81	0.12	-0.06	37.23	0.41	356	78.76	0.06	41490.8
YJL133C-A	DPI8	Delta-Psi dependent mitochondrial Import protein of 8 kDa	25.0	min	-0.13	0.23	0.47	43.3	0.69	74	67.66	0.07	7749.0
YJL134W	LCB3	Long-Chain Base	9.5	hr	0.2	0.11	0.01	40.87	0.42	409	90.11	0.15	47386.3
YJL139C	YUR1	Yeast Unknown Reading frame	6.1	hr	-0.54	0.14	0.01	51.69	0.43	428	63.92	0.17	50820.4
YJL140W	RPB4	RNA Polymerase B	10.0	hr	-0.9	0.14	0.03	48.79	0.45	221	77.79	0.04	25397.4
YJL141C	YAK1	Yet Another Kinase	5.0	hr	-0.68	0.12	0.05	54.7	0.45	807	67.92	0.09	91254.4
YJL145W	SFH5	Sec Fourteen Homolog	11.5	hr	-0.56	0.23	0.19	22.89	0.55	294	76.27	0.14	34390.6
YJL146W	IDS2	IME2-Dependent Signaling	9.1	hr	-0.45	0.11	-0.02	48.13	0.42	469	79.4	0.09	53194.8
YJL147C	SMT1	Suppression of Mitochondrial Translation	3.2	hr	-0.41	0.13	0.04	59.03	0.44	382	102.92	0.08	44872.3
YJL148W	RPA34	RNA Polymerase A	10.1	hr	-1.2	0.2	0.04	39.52	0.47	233	56.76	0.06	26879.7
YJL153C	INO1	INOsitol requiring	24.5	hr	-0.27	0.17	0.18	33.47	0.53	533	89.07	0.08	59633.6
YJL154C	VPS35	Vacuolar Protein Sorting	9.6	hr	-0.23	0.15	0.07	43.58	0.47	944	97.69	0.08	109126.3
YJL155C	FBP26	Fructose BisPhosphatase	10.1	hr	-0.55	0.14	0.01	37.21	0.45	452	77.02	0.11	52593.4
YJL156C	SSY5	Sulfonylurea Sensitive on YPD	1.0	hr	-0.32	0.13	-0.01	37.29	0.42	699	80.22	0.08	77518.4
YJL157C	FAR1	Factor ARrest	32.1	min	-0.46	0.13	0.03	44.16	0.45	830	77.54	0.09	94545.0
YJL158C	CIS3	CIk1 Suppressing	1.4	hr	-0.11	0.59	0.72	31.26	0.84	227	71.5	0.07	23233.8
YJL164C	TPK1	Takashi's Protein Kinase	9.2	hr	-0.68	0.18	0.18	42.34	0.53	397	68.29	0.12	46064.1
YJL165C	HAL5	HALotolerance	8.9	hr	-0.76	0.13	0.02	43.99	0.44	855	65.92	0.06	95465.4
YJL166W	QCR8	ubiQuinol-cytochrome C oxidoReductase	4.2	hr	-0.53	0.21	0.26	39.01	0.57	94	52.5	0.2	10980.7
YJL167W	ERG20	ERGosterol biosynthesis	10.8	hr	-0.32	0.37	0.48	36.58	0.71	352	84.54	0.11	40474.7
YJL168C	SET2	SET domain-containing	5.4	hr	-0.76	0.14	0.01	54.47	0.45	733	71.84	0.08	84474.6
YJL171C	TOH1	TOS One Homolog	29.9	hr	-0.15	0.22	0.27	37.32	0.59	396	66.94	0.13	42946.1
YJL172W	CPS1	CarboxyPeptidase yscS	7.7	hr	-0.27	0.25	0.28	35.1	0.59	576	86.99	0.1	64568.3
YJL173C	RFA3	Replication Factor A	8.1	hr	-0.21	0.14	0.06	54.09	0.47	122	91.61	0.07	13810.9
YJL174W	KRE9	Killer toxin REsistant	4.3	hr	-0.22	0.16	0.19	34.74	0.54	276	61.2	0.11	29996.0
YJL176C	SWI3	SWItching deficient	7.9	hr	-0.95	0.15	0.05	46.77	0.47	825	64.0	0.06	92876.1
YJL177W	RPL17B	Ribosomal Protein of the Large subunit	10.1	hr	-0.72	0.68	0.83	41.59	0.91	184	64.7	0.07	20574.9
YJL178C	ATG27	AuTophaGy related	8.4	hr	-0.35	0.15	0.09	28.52	0.48	271	73.38	0.1	30197.6
YJL179W	PFD1	PreFolDin	9.0	hr	-0.76	0.16	0.05	32.68	0.46	109	81.86	0.06	12784.9
YJL180C	ATP12	ATP synthase	6.4	hr	-0.25	0.12	-0.04	30.56	0.4	325	99.99	0.06	36559.7
YJL183W	MNN11	MaNNosyltransferase	8.8	hr	-0.21	0.18	0.14	33.0	0.51	422	90.15	0.11	47862.2
YJL184W	GON7	""	7.8	hr	-1.01	0.08	-0.09	39.14	0.37	123	64.56	0.04	13598.2
YJL186W	MNN5	MaNNosyltransferase	4.9	hr	-0.37	0.16	0.09	29.5	0.48	586	75.09	0.13	67199.9
YJL192C	SOP4	Suppressor Of Pma1-7	7.9	hr	-0.1	0.16	0.15	35.71	0.52	234	86.56	0.12	26604.9
YJL197W	UBP12	UBiquitin-specific Protease	10.3	hr	-0.58	0.14	0.0	41.05	0.43	1254	73.64	0.1	143087.9
YJL198W	PHO90	PHOsphate metabolism	2.5	hr	0.18	0.18	0.19	42.58	0.54	881	101.0	0.1	97687.3
YJL200C	ACO2	ACOnitase	8.7	hr	-0.39	0.22	0.23	27.57	0.56	789	77.69	0.08	86580.1
YJL201W	ECM25	ExtraCellular Mutant	7.4	hr	-0.31	0.15	0.07	45.89	0.47	599	87.54	0.1	68483.6
YJL203W	PRP21	Pre-mRNA Processing	10.4	hr	-1.01	0.14	0.01	24.18	0.45	280	59.1	0.1	33053.8
YJL204C	RCY1	ReCYcling	9.4	hr	-0.32	0.15	0.01	40.71	0.45	840	93.16	0.11	97462.1
YJL205C	NCE101	NonClassical Export	5.6	hr	-0.38	0.09	-0.06	47.2	0.37	53	78.49	0.13	6340.6
YJL207C	LAA1	Large AP-1 Accessory	10.5	hr	-0.03	0.14	0.01	37.68	0.44	2014	100.27	0.1	229859.7
YJL208C	NUC1	NUClease	10.2	hr	-0.5	0.14	0.04	35.84	0.45	329	72.24	0.1	37216.9
YJL210W	PEX2	PEroXin	5.8	hr	0.01	0.09	0.03	35.23	0.44	271	75.92	0.14	30764.0
YJL217W	REE1	REgulation of Enolase	11.0	hr	-0.33	0.12	0.04	26.62	0.44	198	71.04	0.11	21963.9
YJL218W	""	""	5.5	hr	-0.09	0.11	-0.01	42.25	0.45	196	101.0	0.08	21474.7
YJR002W	MPP10	M Phase Phosphoproteins	7.0	hr	-0.95	0.17	0.09	58.37	0.49	593	69.02	0.05	66896.9
YJR003C	MRX12	Mitochondrial oRganization of gene eXpression (MIOREX)	8.1	hr	-0.29	0.13	-0.02	39.25	0.43	519	94.86	0.09	59755.2
YJR004C	SAG1	Sexual AGglutination	2.9	hr	-0.07	0.13	0.04	30.95	0.46	650	74.33	0.11	70307.8
YJR005W	APL1	clathrin Adaptor Protein complex Large chain	11.0	hr	-0.13	0.14	0.05	46.95	0.46	700	104.63	0.08	80446.1
YJR006W	POL31	POLymerase	9.6	hr	-0.34	0.16	0.11	36.82	0.49	487	87.25	0.09	55276.3
YJR007W	SUI2	SUppressor of Initiator codon	9.7	hr	-0.42	0.37	0.4	52.46	0.67	304	89.28	0.07	34703.9
YJR009C	TDH2	Triose-phosphate DeHydrogenase	10000.0	hr	-0.09	0.91	0.94	28.79	0.97	332	85.89	0.07	35845.2
YJR010C-A	SPC1	Signal Peptidase Complex	7.6	hr	0.2	0.09	-0.04	71.07	0.41	94	108.17	0.11	10822.0
YJR011C	""	""	6.3	hr	-0.17	0.14	0.0	41.35	0.43	261	102.7	0.09	30470.6
YJR014W	TMA22	Translation Machinery Associated	9.4	hr	-0.61	0.22	0.25	25.19	0.59	198	78.18	0.06	22500.3
YJR015W	""	""	33.7	min	0.12	0.13	0.06	42.34	0.47	510	88.47	0.15	58116.5
YJR016C	ILV3	IsoLeucine-plus-Valine requiring	11.7	hr	-0.21	0.38	0.53	34.6	0.73	585	79.24	0.07	62863.9
YJR017C	ESS1	ESSential	9.8	hr	-0.95	0.12	0.13	55.66	0.5	170	58.31	0.07	19408.0
YJR019C	TES1	ThioESterase	9.5	hr	-0.43	0.11	0.1	36.41	0.48	349	70.78	0.13	40264.0
YJR024C	MDE1	Methylthioribulose-1-phosphate DEhydratase	7.4	hr	-0.16	0.12	-0.02	46.56	0.43	244	83.04	0.09	27423.1
YJR025C	BNA1	Biosynthesis of Nicotinic Acid	18.7	hr	-0.53	0.17	0.09	38.72	0.49	177	73.66	0.09	20229.2
YJR031C	GEA1	Guanine nucleotide Exchange on ARF	8.3	hr	-0.1	0.13	0.01	41.99	0.44	1408	101.13	0.08	159379.2
YJR032W	CPR7	Cyclosporin-sensitive Proline Rotamase	10.3	hr	-0.62	0.18	0.09	32.57	0.49	393	68.82	0.12	45124.2
YJR033C	RAV1	Regulator of (H+)-ATPase in Vacuolar membrane	9.6	hr	-0.3	0.14	0.05	41.0	0.46	1357	89.6	0.09	154945.7
YJR034W	PET191	PETite colonies	5.8	hr	-0.72	0.12	0.08	54.75	0.48	108	66.12	0.05	12396.7
YJR040W	GEF1	Glycerol Ethanol, Ferric requiring	13.1	hr	0.21	0.14	0.09	30.92	0.49	779	97.23	0.12	87590.3
YJR041C	URB2	Unhealthy Ribosome Biogenesis	8.3	hr	-0.06	0.14	0.01	39.57	0.44	1174	98.08	0.11	135099.7
YJR042W	NUP85	NUclear Pore	7.9	hr	-0.14	0.13	0.01	43.4	0.43	744	92.97	0.1	84849.2
YJR043C	POL32	POLymerase	5.3	hr	-1.05	0.14	0.01	53.29	0.45	350	61.03	0.06	40314.2
YJR045C	SSC1	Stress-Seventy subfamily C	12.2	hr	-0.32	0.52	0.68	34.63	0.82	654	86.62	0.05	70620.5
YJR046W	TAH11	Topo-A Hypersensitive	13.7	hr	-0.31	0.11	0.03	47.25	0.43	604	86.29	0.08	68412.1
YJR047C	ANB1	ANaeroBically induced	77.7	hr	-0.41	0.7	0.75	29.19	0.86	157	69.49	0.06	17120.5
YJR048W	CYC1	CYtochrome C	6.6	hr	-0.81	0.37	0.46	29.34	0.69	109	54.6	0.09	12190.2
YJR049C	UTR1	Unidentified TRanscript	8.7	hr	-0.49	0.13	0.01	35.04	0.43	530	74.9	0.07	59468.0
YJR051W	OSM1	OSMotic sensitivity	8.0	hr	-0.22	0.17	0.14	26.77	0.51	501	92.88	0.06	55073.8
YJR052W	RAD7	RADiation sensitive	8.3	hr	-0.39	0.14	0.07	48.98	0.46	565	92.49	0.06	63765.1
YJR053W	BFA1	Byr-Four-Alike	8.5	hr	-0.99	0.15	0.04	47.23	0.45	574	58.8	0.07	66075.2
YJR054W	KCH1	Potassium (K) regulator of CcH1	7.8	hr	-0.33	0.13	0.0	34.13	0.44	497	80.6	0.12	57520.2
YJR055W	HIT1	HIgh Temperature growth	8.3	hr	-0.43	0.13	-0.09	31.08	0.39	164	80.18	0.07	18383.5
YJR057W	CDC8	Cell Division Cycle	10.7	hr	-0.34	0.15	0.07	23.61	0.47	216	90.46	0.09	24683.6
YJR059W	PTK2	Putative serine/Threonine protein Kinase	8.5	hr	-0.8	0.15	0.09	41.2	0.48	818	60.94	0.07	91414.7
YJR060W	CBF1	Centromere Binding Factor	8.6	hr	-1.28	0.14	0.09	55.95	0.48	351	57.04	0.03	39366.1
YJR062C	NTA1	N-Terminal Amidase	6.9	hr	-0.39	0.12	-0.02	33.43	0.42	457	78.47	0.11	51883.3
YJR063W	RPA12	RNA Polymerase A	7.3	hr	-0.32	0.2	0.23	37.06	0.56	125	68.32	0.07	13662.8
YJR064W	CCT5	Chaperonin Containing TCP-1	9.7	hr	-0.25	0.22	0.21	30.12	0.56	562	93.78	0.05	61900.8
YJR065C	ARP3	Actin-Related Protein	10.0	hr	-0.26	0.2	0.23	32.01	0.56	449	76.45	0.1	49535.2
YJR066W	TOR1	Target Of Rapamycin	7.5	hr	-0.17	0.14	0.06	40.79	0.46	2470	98.87	0.08	281134.4
YJR067C	YAE1	""	9.2	hr	-0.67	0.14	0.03	38.12	0.45	141	77.9	0.09	16070.2
YJR068W	RFC2	Replication Factor C	10.4	hr	-0.34	0.18	0.16	29.57	0.52	353	88.53	0.08	39746.0
YJR069C	HAM1	6-n-HydroxylAMinopurine sensitive	10.9	hr	-0.34	0.2	0.2	31.18	0.56	197	74.75	0.11	22088.2
YJR070C	LIA1	Ligand of eIF5A	9.2	hr	-0.35	0.4	0.53	42.56	0.73	325	86.22	0.06	36143.0
YJR072C	NPA3	Nucleolar Preribosomal Associated	9.3	hr	-0.47	0.17	0.17	36.9	0.54	385	71.55	0.09	43179.1
YJR074W	MOG1	Multicopy suppressor Of ts Gsp1	7.9	hr	-0.25	0.15	0.19	35.98	0.55	218	87.64	0.06	24290.5
YJR075W	HOC1	Homologous to OCh1	5.6	hr	-0.39	0.18	0.17	49.81	0.54	396	84.12	0.11	46298.4
YJR076C	CDC11	Cell Division Cycle	9.4	hr	-0.58	0.17	0.18	56.09	0.53	415	88.49	0.06	47626.9
YJR077C	MIR1	Mitochondrial Import Receptor	7.9	hr	0.29	0.36	0.6	31.84	0.77	311	92.65	0.11	32821.4
YJR080C	AIM24	Altered Inheritance rate of Mitochondria	7.6	hr	-0.32	0.14	0.08	41.53	0.48	394	89.18	0.08	44447.4
YJR083C	ACF4	Assembly Complementing Factor	13.1	hr	-1.15	0.11	-0.04	59.4	0.4	309	59.15	0.06	35523.2
YJR086W	STE18	STErile	7.7	hr	-0.82	0.1	-0.04	61.61	0.41	110	75.45	0.05	12632.7
YJR088C	EMC2	ER Membrane protein Complex	11.5	hr	-0.22	0.17	0.16	35.04	0.53	292	96.25	0.1	33853.5
YJR091C	JSN1	Just Say No	5.8	hr	-0.54	0.15	0.13	42.61	0.5	1091	74.47	0.06	120367.9
YJR092W	BUD4	BUD site selection	58.2	min	-0.89	0.15	0.05	56.16	0.47	1447	66.35	0.07	164382.2
YJR093C	FIP1	Factor Interacting with Poly(A) polymerase	8.3	hr	-0.84	0.12	-0.01	53.04	0.41	327	57.67	0.06	35750.2
YJR096W	""	""	9.4	hr	-0.49	0.22	0.25	35.95	0.57	282	81.18	0.1	32342.4
YJR098C	""	""	9.4	hr	-0.58	0.16	0.04	42.24	0.45	656	76.25	0.08	74233.8
YJR099W	YUH1	Yeast Ubiquitin Hydrolase	13.5	hr	-0.33	0.11	-0.06	45.45	0.39	236	83.14	0.1	26368.4
YJR100C	AIM25	Altered Inheritance of Mitochondria	8.4	hr	-0.29	0.1	-0.09	38.98	0.39	327	71.11	0.12	37483.1
YJR101W	RSM26	Ribosomal Small subunit of Mitochondria	10.0	hr	-0.24	0.11	-0.02	38.14	0.41	266	88.77	0.11	30227.8
YJR103W	URA8	URAcil requiring	10.0	hr	-0.25	0.15	0.17	36.01	0.52	578	91.34	0.07	64490.1
YJR104C	SOD1	SuperOxide Dismutase	6.2	hr	-0.32	0.38	0.55	24.54	0.74	154	70.08	0.05	15849.8
YJR105W	ADO1	ADenOsine kinase	8.1	hr	0.01	0.37	0.52	21.36	0.73	340	87.99	0.09	36359.5
YJR109C	CPA2	Carbamyl Phosphate synthetase A	21.2	hr	-0.13	0.24	0.26	35.4	0.58	1118	91.67	0.09	123885.1
YJR112W	NNF1	Necessary for Nuclear Function	4.6	hr	-0.75	0.09	-0.06	42.47	0.41	201	79.52	0.06	23624.7
YJR113C	RSM7	Ribosomal Small subunit of Mitochondria	6.1	hr	-0.43	0.1	0.14	43.13	0.5	247	80.59	0.06	27828.6
YJR117W	STE24	STErile	13.1	hr	0.22	0.27	0.31	35.11	0.61	453	96.97	0.15	52325.4
YJR121W	ATP2	ATP synthase	8.5	hr	-0.02	0.42	0.54	31.7	0.73	511	96.67	0.06	54785.2
YJR122W	IBA57	Iron-sulfur cluster assembly factor for Biotin synthase and Aconitase-like mitochondrial proteins	6.1	hr	-0.43	0.15	0.06	36.94	0.47	497	80.39	0.11	57056.3
YJR123W	RPS5	Ribosomal Protein of the Small subunit	10.7	hr	-0.33	0.84	0.9	36.15	0.95	225	87.85	0.05	25040.9
YJR124C	""	""	7.1	hr	0.61	0.14	0.11	36.14	0.48	448	113.01	0.1	49665.4
YJR125C	ENT3	Epsin N-Terminal homology	7.7	hr	-0.82	0.17	0.1	44.07	0.49	408	54.76	0.08	45068.5
YJR127C	RSF2	ReSpiration Factor	2.5	hr	-0.37	0.12	0.01	47.64	0.43	1380	75.6	0.09	155072.0
YJR129C	EFM3	Elongation Factor Methyltransferase	4.9	hr	-0.28	0.11	-0.02	39.6	0.42	339	90.37	0.09	39010.2
YJR131W	MNS1	""	8.7	hr	-0.32	0.14	0.08	36.58	0.47	549	77.1	0.13	63038.7
YJR132W	NMD5	Nonsense-Mediated mRNA Decay	14.0	hr	-0.1	0.15	0.05	40.88	0.46	1048	95.02	0.11	119908.5
YJR133W	XPT1	Xanthine Phosphoribosyl Transferase	7.6	hr	-0.33	0.28	0.33	40.77	0.63	209	92.46	0.06	23666.4
YJR134C	SGM1	Slow growth on Galactose and Mannose	12.8	hr	-0.97	0.15	0.02	51.06	0.44	707	76.44	0.04	81125.7
YJR135W-A	TIM8	Translocase of the Inner Mitochondrial membrane	5.4	hr	-0.51	0.22	0.22	45.11	0.56	87	74.95	0.05	9762.1
YJR137C	MET5	METhionine requiring	10.3	hr	-0.37	0.25	0.26	35.51	0.57	1442	85.58	0.09	161180.1
YJR138W	IML1	Increased Minichromosome Loss	7.7	hr	-0.5	0.14	0.01	34.12	0.44	1584	79.63	0.09	181972.4
YJR139C	HOM6	HOMoserine requiring	11.7	hr	0.05	0.47	0.55	19.46	0.74	359	98.49	0.08	38502.4
YJR140C	HIR3	HIstone Regulation	4.1	hr	-0.39	0.14	0.03	44.98	0.45	1648	86.93	0.11	191653.8
YJR141W	IPA1	Important for cleavage and PolyAdenylation	8.2	hr	-0.29	0.13	0.04	43.91	0.46	347	83.17	0.1	39902.3
YJR142W	""	""	12.7	hr	-0.36	0.15	0.06	36.93	0.47	342	82.52	0.12	39680.7
YJR143C	PMT4	Protein O-MannosylTransferase	9.9	hr	0.01	0.22	0.22	33.68	0.56	762	82.94	0.16	87959.7
YJR144W	MGM101	Mitochondrial Genome Maintenance	11.3	hr	-0.52	0.16	0.11	26.63	0.5	269	67.64	0.09	30105.0
YJR147W	HMS2	High-copy Mep Suppressor	4.6	hr	-0.27	0.12	0.07	43.78	0.47	358	82.02	0.11	41200.7
YJR148W	BAT2	Branched-chain Amino acid Transaminase	18.3	hr	-0.29	0.2	0.24	26.96	0.56	376	78.86	0.09	41625.1
YJR149W	""	""	6.8	hr	-0.17	0.14	0.02	32.89	0.45	404	82.2	0.09	45162.5
YKL001C	MET14	METhionine requiring	10000.0	hr	-0.43	0.27	0.35	45.26	0.63	202	88.29	0.08	23062.7
YKL002W	DID4	Doa4-Independent Degradation	8.9	hr	-0.75	0.12	0.06	41.08	0.46	232	74.49	0.03	26286.1
YKL005C	BYE1	BYpass of ESS1	5.0	hr	-0.85	0.15	0.0	53.36	0.44	594	68.19	0.08	67877.6
YKL006C-A	SFT1	Suppressor of sed Five Ts	11.2	hr	-0.19	0.1	-0.03	41.34	0.4	97	87.58	0.09	10964.7
YKL006W	RPL14A	Ribosomal Protein of the Large subunit	9.7	hr	-0.06	0.68	0.81	20.09	0.89	138	93.91	0.06	15186.4
YKL007W	CAP1	CAPping	22.0	hr	-0.53	0.18	0.13	45.83	0.52	268	81.99	0.1	30689.5
YKL008C	LAC1	Longevity-Assurance gene Cognate (LAG1 Cognate)	6.3	hr	0.06	0.2	0.19	40.6	0.54	418	86.15	0.16	49007.5
YKL009W	MRT4	mRNA Turnover 4	9.9	hr	-0.56	0.28	0.32	42.4	0.62	236	77.46	0.08	27061.3
YKL010C	UFD4	Ubiquitin Fusion Degradation protein	7.7	hr	-0.24	0.14	0.04	40.91	0.45	1483	89.89	0.09	167753.9
YKL012W	PRP40	Pre-mRNA Processing	12.4	hr	-0.93	0.13	0.01	40.6	0.45	583	69.24	0.1	69073.8
YKL014C	URB1	Unhealthy Ribosome Biogenesis	7.1	hr	-0.17	0.16	0.07	39.41	0.48	1764	94.9	0.11	203286.5
YKL017C	HCS1	dna HeliCaSe	17.9	hr	-0.42	0.16	0.1	40.2	0.5	683	96.84	0.06	78273.7
YKL018C-A	MCO12	Mitochondrial Class One protein of 12 kDa	9.1	hr	-0.48	0.05	-0.15	54.67	0.32	99	65.64	0.14	11818.9
YKL018W	SWD2	Set1c, WD40 repeat protein	13.8	hr	-0.21	0.14	0.04	26.06	0.46	329	76.9	0.13	37115.3
YKL019W	RAM2	RAS protein and A-factor Maturation	9.6	hr	-0.33	0.14	0.12	51.42	0.5	316	85.95	0.14	37491.9
YKL021C	MAK11	MAintenance of Killer	15.5	hr	-0.51	0.19	0.12	34.43	0.51	468	78.46	0.09	53679.0
YKL022C	CDC16	Cell Division Cycle	4.1	hr	-0.48	0.12	-0.01	38.36	0.42	840	75.54	0.09	94987.3
YKL023W	""	""	9.4	hr	-1.52	0.11	-0.01	70.22	0.43	277	57.62	0.03	32299.6
YKL024C	URA6	URAcil requiring	14.5	hr	-0.36	0.21	0.26	43.37	0.58	204	80.26	0.08	22932.5
YKL025C	PAN3	Poly(A) Nuclease	8.6	hr	-0.34	0.15	0.06	38.13	0.47	679	82.1	0.1	76448.3
YKL027W	TCD2	tRNA ThreonylCarbamoyladenosine Dehydratase	9.3	hr	-0.33	0.15	0.09	30.88	0.48	447	90.76	0.07	50273.3
YKL028W	TFA1	Transcription Factor a, subunit 1	8.2	hr	-0.95	0.2	0.14	57.78	0.52	482	66.93	0.05	54687.2
YKL029C	MAE1	MAlic Enzyme	13.1	hr	-0.32	0.23	0.37	41.2	0.64	669	83.94	0.07	74380.9
YKL032C	IXR1	Intrastrand cross (X)-link Recognition	6.5	hr	-1.25	0.17	0.22	70.67	0.56	597	51.2	0.06	67858.1
YKL033W	TTI1	Two Tel2-Interacting protein	8.1	hr	-0.07	0.12	-0.02	43.22	0.42	1038	101.07	0.08	118844.6
YKL033W-A	""	""	9.8	hr	-0.21	0.17	0.12	28.5	0.49	236	93.75	0.08	26163.4
YKL035W	UGP1	UDP-glucose pyrophosphorylase	10.9	hr	-0.3	0.33	0.43	30.8	0.67	499	93.14	0.07	55987.5
YKL039W	PTM1	""	9.6	hr	0.14	0.15	0.07	35.64	0.48	523	91.17	0.15	60003.6
YKL040C	NFU1	NifU-like protein	7.8	hr	-0.47	0.19	0.14	46.03	0.52	256	87.94	0.07	29159.4
YKL041W	VPS24	Vacuolar Protein Sorting	12.7	hr	-0.88	0.13	0.08	40.21	0.49	224	75.12	0.04	26236.2
YKL042W	SPC42	Spindle Pole Component	6.6	hr	-1.17	0.14	0.06	55.93	0.47	363	61.43	0.06	42272.9
YKL045W	PRI2	DNA PRImase	4.4	hr	-0.65	0.14	0.06	44.88	0.46	528	76.09	0.11	62267.4
YKL047W	ANR2	Avl Nine Related family 2	10.5	hr	-0.26	0.13	0.0	43.35	0.44	516	88.91	0.11	58876.2
YKL048C	ELM1	ELongated Morphology	6.8	hr	-0.49	0.1	-0.06	49.08	0.4	640	79.92	0.07	72155.8
YKL051W	SFK1	Suppressor of Four Kinase	5.2	hr	0.22	0.15	0.11	41.35	0.49	353	84.55	0.18	40461.9
YKL052C	ASK1	Associated with Spindles and Kinetochores	8.9	hr	-0.9	0.09	-0.09	55.73	0.39	292	62.93	0.03	32043.9
YKL053C-A	MDM35	Mitochondrial Distribution and Morphology	6.2	hr	-0.68	0.12	-0.03	50.19	0.43	86	49.51	0.12	9710.1
YKL054C	DEF1	RNAPII DEgradation Factor	10.0	hr	-1.54	0.25	0.29	79.31	0.61	738	33.64	0.07	83939.7
YKL055C	OAR1	3-Oxoacyl-[Acyl-carrier-protein] Reductase	6.1	hr	-0.24	0.13	0.12	53.07	0.5	278	80.21	0.08	31192.5
YKL056C	TMA19	Translation Machinery Associated	10.1	hr	-0.33	0.73	0.78	21.82	0.88	167	71.92	0.11	18726.2
YKL057C	NUP120	NUclear Pore	10.4	hr	-0.12	0.16	0.05	40.98	0.45	1037	94.13	0.13	120404.6
